,product_id,products_category,products_name,products_price,scrapy_datetime,stlye_id,color_id,color_name,Composition
25,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
26,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Shell: Cotton 99%, Spandex 1%"
27,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Pocket lining: Polyester 65%, Cotton 35%"
28,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Shell: Cotton 99%, Spandex 1%"
29,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,Pocket lining: Cotton 100%
30,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
31,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,Pocket lining: Cotton 100%
32,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
33,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,Pocket lining: Cotton 100%
34,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Shell: Cotton 99%, Spandex 1%"
35,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,Pocket lining: Cotton 100%
36,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Shell: Cotton 99%, Spandex 1%"
37,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,Pocket lining: Cotton 100%
38,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
39,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,Pocket lining: Cotton 100%
40,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Shell: Cotton 99%, Spandex 1%"
41,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,Pocket lining: Cotton 100%
42,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Shell: Cotton 99%, Spandex 1%"
43,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Pocket lining: Polyester 65%, Cotton 35%"
44,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
45,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
46,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
47,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
48,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Shell: Cotton 99%, Spandex 1%"
49,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
50,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
51,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
52,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Shell: Cotton 99%, Spandex 1%"
53,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
54,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Shell: Cotton 99%, Spandex 1%"
55,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Pocket lining: Polyester 65%, Cotton 35%"
56,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Shell: Cotton 99%, Spandex 1%"
57,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Pocket lining: Polyester 65%, Cotton 35%"
58,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
59,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
60,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Shell: Cotton 99%, Spandex 1%"
61,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
62,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Shell: Cotton 99%, Spandex 1%"
63,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Pocket lining: Polyester 65%, Cotton 35%"
64,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
65,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
66,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Shell: Cotton 99%, Spandex 1%"
67,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
68,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Shell: Cotton 99%, Spandex 1%"
69,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Pocket lining: Polyester 65%, Cotton 35%"
70,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Shell: Cotton 99%, Spandex 1%"
71,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Pocket lining: Polyester 65%, Cotton 35%"
72,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
73,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
74,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
75,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
76,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Shell: Cotton 99%, Spandex 1%"
77,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Pocket lining: Polyester 65%, Cotton 35%"
78,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
79,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
80,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Shell: Cotton 99%, Spandex 1%"
81,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
82,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Shell: Cotton 99%, Spandex 1%"
83,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Pocket lining: Polyester 65%, Cotton 35%"
84,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Shell: Cotton 99%, Spandex 1%"
85,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Pocket lining: Polyester 65%, Cotton 35%"
86,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
87,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
88,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
89,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
90,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Shell: Cotton 99%, Spandex 1%"
91,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
92,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Shell: Cotton 99%, Spandex 1%"
93,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Pocket lining: Polyester 65%, Cotton 35%"
94,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
95,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
96,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Shell: Cotton 99%, Spandex 1%"
97,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Pocket lining: Polyester 65%, Cotton 35%"
98,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,"Shell: Cotton 99%, Spandex 1%"
99,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Black,Pocket lining: Cotton 100%
100,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
101,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,Pocket lining: Cotton 100%
102,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
103,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Light denim blue,Pocket lining: Cotton 100%
104,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,"Shell: Cotton 99%, Spandex 1%"
105,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Denim blue,Pocket lining: Cotton 100%
106,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,"Shell: Cotton 99%, Spandex 1%"
107,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark blue,Pocket lining: Cotton 100%
108,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,"Shell: Cotton 99%, Spandex 1%"
109,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,Dark gray,Pocket lining: Cotton 100%
110,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,"Shell: Cotton 99%, Spandex 1%"
111,1024256001,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,001,White,Pocket lining: Cotton 100%
112,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
113,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
114,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
115,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
116,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Shell: Cotton 99%, Spandex 1%"
117,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
118,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,"Shell: Cotton 99%, Spandex 1%"
119,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,"Pocket lining: Polyester 65%, Cotton 35%"
120,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
121,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
122,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Shell: Cotton 99%, Spandex 1%"
123,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
124,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Shell: Cotton 99%, Spandex 1%"
125,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Pocket lining: Polyester 65%, Cotton 35%"
126,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Shell: Cotton 99%, Spandex 1%"
127,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Pocket lining: Polyester 65%, Cotton 35%"
128,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
129,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
130,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Shell: Cotton 99%, Spandex 1%"
131,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
132,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,"Shell: Cotton 99%, Spandex 1%"
133,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,"Pocket lining: Polyester 65%, Cotton 35%"
134,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
135,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
136,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Shell: Cotton 99%, Spandex 1%"
137,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
138,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Shell: Cotton 99%, Spandex 1%"
139,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Pocket lining: Polyester 65%, Cotton 35%"
140,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Shell: Cotton 99%, Spandex 1%"
141,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,Pocket lining: Cotton 100%
142,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
143,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,Pocket lining: Cotton 100%
144,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
145,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,Pocket lining: Cotton 100%
146,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Shell: Cotton 99%, Spandex 1%"
147,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,Pocket lining: Cotton 100%
148,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,"Shell: Cotton 99%, Spandex 1%"
149,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,Pocket lining: Cotton 100%
150,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
151,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,Pocket lining: Cotton 100%
152,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Shell: Cotton 99%, Spandex 1%"
153,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,Pocket lining: Cotton 100%
154,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Shell: Cotton 99%, Spandex 1%"
155,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Pocket lining: Polyester 65%, Cotton 35%"
156,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
157,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
158,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
159,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
160,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Shell: Cotton 99%, Spandex 1%"
161,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
162,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
163,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
164,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Shell: Cotton 99%, Spandex 1%"
165,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
166,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Shell: Cotton 99%, Spandex 1%"
167,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Pocket lining: Polyester 65%, Cotton 35%"
168,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Shell: Cotton 99%, Spandex 1%"
169,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Pocket lining: Polyester 65%, Cotton 35%"
170,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
171,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
172,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Shell: Cotton 99%, Spandex 1%"
173,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
174,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,"Shell: Cotton 99%, Spandex 1%"
175,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark blue,"Pocket lining: Polyester 65%, Cotton 35%"
176,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Shell: Cotton 99%, Spandex 1%"
177,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark denim blue,"Pocket lining: Polyester 65%, Cotton 35%"
178,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Shell: Cotton 99%, Spandex 1%"
179,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Dark gray,"Pocket lining: Polyester 65%, Cotton 35%"
180,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Shell: Cotton 99%, Spandex 1%"
181,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,White,"Pocket lining: Polyester 65%, Cotton 35%"
182,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Shell: Cotton 99%, Spandex 1%"
183,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Black,"Pocket lining: Polyester 65%, Cotton 35%"
184,1024256002,men_jeans_slim,Slim Jeans,19.99,2022-04-24-11-21:30,1024256,002,Light denim blue,"Shell: Cotton 99%, Spandex 1%"
